msg_id,original_text,toxic,severe_toxic,obscene,threat,insult,identity_hate,content
4b2a1b7724eb2d0e,"Cease posting anti-Catholic slander and I'll stop.  It's as simple as that.  Eh, boychik?",1,0,0,0,0,0,"Cesse de poster des calomnies anticatholiques et j'arrêterai. C'est aussi simple que ça. Eh, gamin ?"
c6a25e23e5840c25,"I will hunt you down and kill you, you useless piece of shit",1,0,1,1,1,0,"Je vais te traquer et te tuer, espèce de morceau de merde inutile."
b327519cc19200a1,"wer do u live 

wer do u live marybelle i wanna fuk u",1,1,1,0,0,0,"Où vis-tu, Marybelle ? Je veux te baiser."
be868bd4f99965d2,"Enough said? Not really. Paint Your Wagon, despite being a weird idea, isn't utterly terrible.",0,0,0,0,0,0,"Assez dit ? Pas vraiment. Paint Your Wagon, malgré son idée bizarre, n'est pas complètement terrible."
32ecb2e1acac0c91,"J .Mabel you are a GARBGE! 

You delete Sorin Cerin?",1,0,0,0,1,0,"J. Mabel, tu es une ORDURE ! 

Tu as supprimé Sorin Cerin ?"
76abd4329b7f5f95,"fuck off mifter 

that was a great edit!!!! it was about icecream!!!!",1,0,1,0,1,0,"Va te faire foutre, débile. 

C'était une super édition !!!! C'était sur la glace !!!!"
2a435a00e0e2fd45,"bitch, asshole, motherfucker, go fuck ur mothers cunt, trade ur wife sister",1,1,1,0,1,0,"salope, connard, enculé, va te faire foutre dans le cunni de ta mère, échange ta femme contre ta sœur"
bd65c6dd39e516d8,"F'UCK YOU ADMINISTRATORS (I WILL BE BACK TO TROLL YOU MORONS) 

Just a message.",1,1,1,0,1,0,"VA TE FAIRE FOUTRE, ADMINISTRATEURS (JE REVIENDRAI VOUS TROLLER, ESPÈCES DE MORONS) 

Juste un message."
bedb774095a9bcec,"""

 help in modifying script 

Would it be within your skill set to modify ''¡digame!¿que pasa?'' """,0,0,0,0,0,0,"Aide à modifier le script

Serait-ce dans tes compétences de modifier ''¡digame!¿que pasa?''"
ab6c82e2693822a6,"ME

IF YOU PROTECT THIS PAGE I'M GONNA KILL YOUR USER PAGE TOMORROW MORNING",1,0,0,0,0,0,"MOI

SI TU PROTEGES CETTE PAGE, JE VAIS TUER TA PAGE UTILISATEUR DEMAIN MATIN."
15aff7d1354cb5b6,I don't believe you're a faggot.  You're more like a Eurotoxin douche.,1,0,0,0,1,0,Je ne crois pas que tu sois un pédé. Tu es plutôt du genre à être un douchbag eurotoxique.
83a8a57e4c9a0683,"Hey bitch 

Why'd you create a gay ass site lke this? Deadfuck.",1,0,1,0,1,1,"Hé, salope 

Pourquoi t'as créé un site de tsoin-tsoin comme ça ? Putain."
defaa18108081577,MY IP IS DYNAMIC AND MY PENIS IS 10 INCHES LONG,1,0,1,0,0,0,MON IP EST DYNAMIQUE ET MON BITOCHON FAIT 25 CENTIMÈTRES.
2fac7f1c0cc1839c,Fuck you! You sadistic admin that orgasms when deleting articles.,1,0,1,0,1,0,Va te faire foutre ! Espèce d'admin sadique qui jouit en supprimant des articles.
bf8b1e93498277af,stupid sit i will behead you,1,1,1,1,1,0,idiot assis je vais te décapiter
e4523f7f48b99d4c,nigga ass ho shit this is a whole school so multiple people are shitting on your site daily SORRY DAWG,1,0,1,0,1,1,"salope de nègre, putain, c'est toute une école alors plusieurs gens chient sur ton site tous les jours, désolé mec"
c5c46a35be2fe2ce,"You're wrong 

I am fucking not a vandal. So FUCK OFF!!!",1,1,1,0,1,0,"Tu as tort. 

Je ne suis vraiment pas un vandale. Alors VA TE FAIRE FOUTRE !!!"
b3d5acb88d2d072c,"Editing My Own User Page is Not Vandalism ==
-bitch

==",0,0,1,0,1,0,"Modifier ma propre page utilisateur n'est pas du vandalisme ==  
-salope"
5ad5af00e1963127,"Fuck you, you fuckin' anti-wikipedia collaborator. You are stomping on my HUMAN RIGHTS to edit WIKIPEDIA, cocksucker.",1,0,1,0,1,0,"Va te faire foutre, putain de collaborateur anti-Wikipedia. Tu piétines mes DROITS HUMAINS d'éditer WIKIPEDIA, enculé."
584be10cd96a4e41,That's all i have to say,0,0,0,0,0,0,C'est tout ce que j'ai à dire.
4d1cc7d4748f402a,"Hey dumb dick ==

I left Michael a message, and you deleted it. I think that was for him to decide.

==",1,0,1,0,1,0,"Hé, con. 

J'ai laissé un message à Michael, et tu l'as supprimé. Je pense que c'était à lui de décider."
e5c2e2a02dddedb2,"Thank you 

Thank you for this 

http://en.wikipedia.org/w/index.php?title=National_Revival_of_Poland&diff;=190039385&oldid;=190025515

Slava bratiom Ceskim ! ;) Slava Slavianom bratie !",0,0,0,0,0,0,"Merci

Merci pour ça

Gloire aux frères tchèques ! ;) Gloire aux frères slaves !"
58118f7e7e353fbd,thSUCK A BIG FAT DICK MOGLUCY!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!at,1,1,1,0,0,0,"SUCE UNE GROSSE ET ENFLÉE QUEUE, MOGLUCY!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
e6d74f978f2c4e9f,"you are gay 

faggot, trying to block my ass, I'M BEHIND SEVEN PROXIES!",1,1,1,0,1,1,"tu es gay

pédé, tu essaies de bloquer mon cul, JE SUIS DERRIÈRE SEPT PROXYS !"
df413c8ed3306a47,What a load of pompous bullshit.,1,0,1,0,0,0,Quel tas de conneries pompeuses.
0613abbce548f408,"Oh, what do you think, idiot?!?",1,0,1,0,1,0,"Oh, qu'est-ce que tu en penses, espèce d'idiot ?!"
22f28f593011019e,"The Israelis are committing massacres in Gaza, but nobody listens. There is even no photos which exposes those who permitted these massacres.",0,0,0,0,0,1,"Les Israéliens commettent des massacres à Gaza, mais personne n'écoute. Il n'y a même pas de photos qui exposent ceux qui ont permis ces massacres."
55dc2d163628c3a7,"Mentally ill freak 
Stop editing other people's talk page like 3 year old.  F-off.",1,0,1,0,1,0,"Fou à lier  
Arrête d'éditer la page de discussion des autres comme un gamin de 3 ans. Va te faire foutre."
0097dd5c29bf7a15,u r a tw@ fuck off u gay boy.U r smelly.Fuck ur mum poopie,1,0,1,0,1,1,"Tu es un tw@, va te faire foutre, espèce de pd. Tu pues. Va te faire foutre, ta mère est une chiasse."
356fff631e1707e7,"WHO ARE YOU FUCKING CUNT HEADS TO TELL ME THAT I AM NOT WELCOME HERE? GO FUCKING DIE, TWICE. YOU CUNTS ALL DESERVE GASSING",1,0,1,1,1,0,"QUI ÊTES-VOUS, PUTAIN DE TÊTES DE CON, POUR ME DIRE QUE JE NE SUIS PAS LE BIENVENU ICI ? ALLEZ CREVER, DEUX FOIS. VOUS ÊTES TOUS DES MAUDITS QUI MÉRITEZ D'ÊTRE GAZÉS."
ed01298c60fd1a5c,"Looks like the Wikipedia admins are retarded also. Wifione, you are a retard, simple as that.",1,0,0,0,1,0,"On dirait que les admins de Wikipedia sont aussi des imbéciles. Wifione, tu es un débile, c'est aussi simple que ça."
ffa95118373964f5,"R u gay? 

Hi, are you a faggot?",1,0,1,0,1,1,"Es-tu gay ? 

Salut, tu es un pédé ?"
eb1c20e7b8e268c7,Moslims are filthy thugs who do not belong on this planet.,1,0,1,0,1,1,Les musulmans sont des voyous sales qui n'ont pas leur place sur cette planète.
206ddeb1b7aec44c,"My Thoughts 

You're a fucking piece of shit! Die and Burn in hell!",1,1,1,1,1,0,T'es une putain de merde ! Meurs et brûle en enfer !
8d59ebe83b530dba,"Just think, the time you wasted making this snarky idiot comment could have been spent learning how to write at a high school level.",1,0,0,0,0,0,"Réfléchis un peu, le temps que tu as perdu à faire ce commentaire sarcastique idiote aurait pu être utilisé à apprendre à écrire au niveau d'un lycéen."
135bd031ef8bc766,"Why do you love cock? 

Stop taking down my vandalism you fucking nigger loving faggot.",1,1,1,0,1,0,"Pourquoi tu aimes la bite ? 

Arrête de détruire mon vandalisme, espèce de pédé amoureux des noirs."
af245224d29a60a0,"THIS IS A WAR ZONE!!!!!

solarra u shouldnt have messed w/ me",1,0,0,0,0,0,"C'EST UNE ZONE DE GUERRE!!!!!

Solarra, tu n'aurais pas dû t'attaquer à moi."
0cff83251f6a4cab,"You are my bitch! 

I own your ass.",1,1,1,0,1,0,"Tu es ma pute ! 

Je possède ton cul."
a1ab6d96255ea830,"Are you a Jew 

Are you a jew? Don't pollute Obama's article with your snot.",1,0,0,0,1,1,Es-tu juif ? Ne pollue pas l'article d'Obama avec ton mucus.
d2f64fa6a9a2f332,"fuck you! 

how dare you not rsvp me you bitch! i thought we had something, I'm the best thing you'll ever have.",1,1,1,0,1,0,"Va te faire foutre ! 

Comment oses-tu ne pas me répondre, salope ! Je pensais qu'on avait quelque chose, je suis la meilleure chose que tu auras jamais."
82c028ab79202509,"Stop Faking
You are not an administrator and never should be. Don't bother me again.",1,0,0,0,0,0,Arrête de faire semblant. Tu n'es pas un administrateur et tu ne devrais jamais l'être. Ne m'ennuie plus.
f787541447895341,Shut up you faggot.  4 July 2005 01:23 (UTC),1,0,1,0,1,1,"Ferme ta gueule, espèce de pédé. 4 juillet 2005 01:23 (UTC)"
fc4a76f9f0ecd189,Fuck off turd. Don't ever ban me again you cuntface.,1,0,1,0,1,0,"Vas te faire foutre, merde. Ne me bloque jamais encore, tête de con."
70fbe89b516ae59c,"Hey dude if you want to suck cock please dont ask me cause I dont care, seriously.",1,0,1,0,1,0,"Hé mec, si tu veux sucer des bites, s'il te plaît ne me le demande pas parce que je m'en fiche, sérieusement."
7b8c82823c742a57,Shut up. I'm going to rape your sister,1,0,1,1,1,0,Tais-toi. Je vais violer ta sœur.
c3589a6658f8f0f5,"Stay out of this, fat boy. We're not in Japan, anyway.",0,0,0,0,1,1,"Reste à l'écart, gros porc. De toute façon, on n'est pas au Japon."
034cf319ae8fab24,watch out for user:xeno hell bite your dick off!!!!,1,0,1,0,0,0,"Fais attention à l'utilisateur : xeno, il va te mordre la bite !!!"
1164d666808b62fc,"Yep, and after you vandalized it again, I re-reverted it, dipshit.",1,0,1,0,0,0,"Ouais, et après que tu l'as encore vandalisé, je l'ai encore remis comme avant, idiot."
161bd9408c74abb7,Glenn Beck is a faggot. He likes dick in his ass. I'd like to cut his head off.,1,1,1,1,1,1,Glenn Beck est un pédé. Il aime les queues dans le cul. J’aimerais lui couper la tête.
435153eb83f4441b,"YOU ADMINISTRATE LIKE SHIT ANYWAY, YOU FUCCIN ASSHOLE! (  )",1,1,1,0,1,0,"TU ADMINISTRES COMME UNE MERDE DE TOUTE FAÇON, ENFOIRÉ !"
2416f05064cc2919,HOPE YOUR HEAD GETS CUT OFF AND SOMEONE WIPS THERE ASS WITH IT AND THEN STABS YOU IN YOUR HEART,1,1,1,1,1,0,"J'espère que ta tête sera coupée et que quelqu'un essuiera son cul avec, puis te poignardera dans le cœur."
08ad8be453f902fc,"""

I just got a telegram in the mail...it says......""""GWERNOL IS GAY!!!""""

Swear to fuck your mom if you swear to tape it.""",1,0,1,0,1,1,"Je viens de recevoir un télégramme par la poste... ça dit...... ""GWERNOL EST GAY !!!""

Je te jure sur la tête de ta mère si tu promets de l'enregistrer."
673a6a0740b7b883,"Douche 

Fuck you! i can't edit?! Why did you bann me?",1,1,1,0,0,0,"Connard

Va te faire foutre ! Je ne peux pas éditer ? Pourquoi m'as-tu banni ?"
f4849def355d644e,"I have a valid reason, stop being a bitch.",1,0,1,0,1,0,"J'ai une raison valable, arrête d'être une chienne."
b1a459d052d7c7fc,fukin arseholes dicks cunts die u priks,1,0,1,0,1,0,"putains de connards, bites, salopes, mourez, vous enfoirés."
5421b319db142ab6,"That's right. Cheers. I have dynamic assignation of IPs, not my fault.",0,0,0,0,0,0,"C'est ça. Santé. J'ai une attribution dynamique des adresses IP, ce n'est pas de ma faute."
032837e6ed8bb003,"Asian chicks 

I love to fuck asain girls",1,0,1,0,1,1,"Filles asiatiques

J'adore baiser des asiatiques."
592e0ec678b6dbce,"Jeeny's being a bitch, don't listen to her. 222.153.110.86",1,0,1,0,1,0,"Jeeny est une pétasse, ne l'écoute pas."
7fa6155b66f74e76,"""

Bigot Alert!
  Knock off the racist bullshit.  This is the most pathetic thing I've ever seen.""",1,0,1,0,0,0,"Alerte au bigot ! 
Foutez le camp avec vos conneries racistes. C'est la chose la plus pathétique que j'ai jamais vue."
e70b91607b35da25,"piss off, this is my talk page.",1,0,0,0,0,0,"Fous le camp, c'est ma page de discussion."
4ecb142da3ac6d2a,"But I'm surprised to see that you are too dense to figure that out.

Idiot. HA HA HA HA HA XD",1,0,0,0,1,0,"Mais je suis surpris de voir que tu es trop bête pour comprendre ça. 

Idiot. HA HA HA HA HA XD"
0633e0577f32be0e,"Thanks for the info about double redirects.  Kind of new to them.  I'm up at 1:07 AM contributing to wikipedia, man this is crazy.",0,0,0,0,0,0,"Merci pour les infos sur les doubles redirections. Je débute un peu avec ça. Je suis debout à 1h07 du matin à contribuer à Wikipédia, mec, c'est fou."
91f791ca7ea19a8b,"YOU SUCK 

YOU SUCK, CANADIAN BACON, YOU SCUMMY HOCKEY PLAYING, BIG NOSED, 'DONT YA KNOW' SAYIN FAG",1,0,1,0,1,1,"TU ES NUL 

TU ES NUL, JAMBON CANADIEN, PETIT PORC DE HOCKEY, À GRAND NEZ, 'T'EN RENDS PAS COMPTE' ENFOIRÉ."
ff9f9c6ab48f9826,"Fuck You! 
Go fuck yourself fuckin' bitch! Narrow-minded asshole!",1,1,1,0,1,0,"Va te faire foutre ! Fous-toi en l'air, putain de salope ! Connard borné !"
22652c6834ec2bb0,"I am glad you have you were a fucking rubbish editor, with your racist crazy talk.",1,0,1,0,1,0,"Je suis content que tu aies été un putain de rédacteur à la con, avec tes discours racistes de fou."
355b374310e340a7,"You do not deserve to be alive 

Look over your shoulder from now on",1,0,0,1,0,0,"Tu ne mérites pas d'être en vie. 

Regarde par-dessus ton épaule dorénavant."
1a2c31ddf4f4f6d1,graham broad is a total loser. yes website woooo gay,1,0,0,0,1,1,"Graham Broad est un vrai loser. Ouais, site web, woooo, pédé."
18df7605a2af7fd2,list of works is not a cpyright vio.,0,0,0,0,0,0,la liste des œuvres n'est pas une violation du droit d'auteur.
65e87d869702e61d,"Get fucked. 

Just so you know. )",1,0,1,0,1,0,Va te faire foutre. Juste pour que tu saches.
33184ecc136b3714,So what its interesting dont you think?,0,0,0,0,0,0,"Alors, c'est intéressant, non ?"
84b23a3c4cb84b56,"fyu 

Jesus H. Christ!!! (sorry if you're a jew). How abusive from you, you disgusting pile of shit.",1,1,1,0,1,1,"Jésus H. Christ !!! (désolé si tu es juif). Comme c'est abusif de ta part, espèce de dégoûtante pile de merde."
597dffca3cc9d301,"What up G? 

You suck, ya jackass.

No serious, get a life, and that's coming from a quasi-hermit, myself.",1,0,1,0,1,0,"Quoi de neuf, G ? 

Tu es nul, espèce de con. 

Non, sérieusement, trouve-toi une vie, et ça vient d'un presque ermite, moi-même."
c102961adbad28a1,"You are such a fucking hypocrite. 

I hope you get raped and killed by some lunatic like Andrew Morrow.",1,0,1,1,1,0,"Tu es un putain d'hypocrite.

J'espère que tu seras violé et tué par un fou comme Andrew Morrow."
b78a11725c335a7c,AND I KNOW I AM A DICKHEAD,1,0,1,0,1,0,ET JE SAIS QUE JE SUIS UN CON
009371b0ef213487,"Burn Deck 

If that'd guy's burn deck is like what I think it is than he is in for a blrude awakening!!! Leviathan motherfucker!!!",1,0,1,0,1,0,"Brûler le deck

Si le deck de ce mec est comme je le pense, alors il va avoir une sacrée révélation !!! Putain de Léviathan !!!"
29a42be484938909,"hello 

will you suck my dick for $5? please reply",1,1,1,0,0,0,"Salut

Tu veux me sucer la bite pour 5 dollars ? Réponds s'il te plaît."
429257cc66908c06,"""
""""I'm not homophobic or anything, but you are fucking gay.""""""",1,0,1,0,1,1,"« Je ne suis pas homophobe ni rien, mais tu es putain de pédé. »"
9e4a3b037f3c9032,"HOLY HELL MOTHER FUCKER SHIT KICKER PENIS LICKER
l;fjd;dsfl;kjasd;fj;jdsaf;lkjas;fdajdsf;safsd;f;sad;fa;dsfl;jsad 172.164.1.119",1,0,1,0,1,0,"PUTAIN DE MERDE, MÈRE ! ENFOIRÉ DE VIOLON D'INGRAT !"
2e6629a353314a0d,"i will ki 

ll you and wear your skin like a robe!",1,0,0,1,0,0,Je vais te tuer et porter ta peau comme une robe !
eae197054c5de06d,You gotta love when they send a noted racist anti-Semite to do this kinda crap.,1,0,1,0,1,1,On adore quand ils envoient un raciste notoire et antisémite faire ce genre de conneries.
34cf0f0043f080aa,"fuck you, you god damn fucking cocksucker. you fucking fuck yourself pan dan.",1,0,1,0,1,0,"Va te faire foutre, espèce de putain de suceur de bite. Fous-toi en l'air, espèce de débile."
297a3d94cf770c60,"Are you homo?== 

You're acting like a homosexual... Did daddy touch you at night?

==",1,0,1,0,1,1,"Tu es homo ? 

Tu agis comme un homosexuel... Papa t’a touché la nuit ?"
8535bbec8e0814f7,"Your just a stupid red neck and you make no sense, to us much smarter yankees!",1,0,1,0,1,0,"Tu n'es qu'un stupide plouc et tu ne dis rien de sensé, par rapport à nous, les yankees bien plus intelligents !"
4355417d01ff0d8e,I see your point. Perhaps the article should be titled Lists of Seven Wonders of the World?,0,0,0,0,0,0,Je vois ce que tu veux dire. Peut-être que l'article devrait s'appeler Listes des Sept Merveilles du Monde ?
7ba3c3b1aefba154,"Fuck off faggot. Truth isn't vandalism. You have no idea what you're talking about.
p.s. fuck you city slicker.
p.s.s. nigger.
p.s.s.s. vaginas.",1,0,1,0,1,1,"Va te faire foutre, pédé. La vérité n'est pas du vandalisme. Tu n'as aucune idée de ce dont tu parles.  
P.S. Va te faire foutre, beau parleur.  
P.S.S. Nègre.  
P.S.S.S. Vagin."
7dbb929d7f5692f2,George Hewitt is not a reliable source.,0,0,0,0,0,0,George Hewitt n'est pas une source fiable.
bfb1c2188980053f,"I never edit on wikipedia!!!!! What the f*ck are you doing , Bbb23 , you s*n of b*ch of b*stard",1,0,1,0,1,0,"Je ne fais jamais d'édition sur Wikipedia!!!!! Qu'est-ce que tu fous, Bbb23, espèce de fils de pute de bâtard?"
66e56bd609a7ff9d,And his upcomming probably refers to his homosexuality.,1,0,0,0,0,1,Et son avenir à venir fait probablement référence à son homosexualité.
3a0e685e0c518c10,"Hi, thank you for contributing to Wikipedia.

However, when editing a disambiguation page please follow Wikipedia:Disambiguation dos and don'ts. Thanks,",0,0,0,0,0,0,"Bonjour, merci de contribuer à Wikipedia.

Cependant, lorsque vous éditez une page de désambiguïsation, veuillez suivre les recommandations de Wikipedia : les choses à faire et à ne pas faire en matière de désambiguïsation. Merci,"
88af0890ccd7aefd,"John Cena doesnt like anal sex, he loves oral sex",1,0,1,0,1,1,"John Cena n'aime pas le sexe anal, il adore le sexe oral."
36c6864bc436d76e,Fuck off fatty. Get a life.,1,1,1,0,1,1,"Dégage, gros lard. Trouve-toi une vie."
bf07327e5473722a,"Oh, and Captain Finger Wag can tut-tut at someone who gives a flip.",0,0,0,0,0,0,"Oh, et le Capitaine Tousse-Mou peut faire des reproches à quelqu'un qui s'en fout."
a2e47ed129f773f9,"Obviously, I have a regard for other opinions or I wouldn't be discussing things here. I would simply be reverting things in the article.",0,0,0,0,0,0,"Évidemment, j'ai du respect pour d'autres opinions sinon je ne discuterais pas ici. Je me contenterais de modifier les choses dans l'article."
646c4c1f6b52e84c,"Suck my cunt 

you son of a bitch!",1,1,1,0,1,0,"Suce ma chatte, espèce de fils de pute !"
be7c0c94a5313a3d,(I'm sorry I actually know the law),0,0,0,0,0,0,"Désolé, je sais en fait la loi."
d0a55e6ffaa62b3d,"Go fuck yourself 

Eat shit and die. 68.0.119.139",1,1,1,1,1,0,"Va te faire foutre. 

Mange de la merde et crève."
ff988eddd65e9234,"It is a shame what people are here, I am disgusting of you.",1,0,0,0,1,0,"C'est une honte ce que les gens sont ici, je suis dégoûté de vous."
cd631564b47beac5,"==

Fuck you. Fuck everyone on this site. You are all fucking gay tossers",1,1,1,0,1,1,Va te faire foutre. Allez vous faire foutre tous sur ce site. Vous êtes tous des pédés de merde.
83f66f6c00cf2985,DONT SEND ME A WARNING AGAIN OR I WILL RAPE YOUR FACE AND YOUR DAD BUM HOLE,1,1,1,1,0,0,NE M'ENVOIE PLUS JAMAIS D'AVERTISSEMENT SINON JE VAIS TE NIQUER LA FACE ET TE BAISER LE FION À TON PÈRE.
cb570c9b6b0d4806,== Delete my comments all day phat boy il keep posting them,0,0,0,0,0,0,"Supprime mes commentaires toute la journée, gros lard, je vais continuer à les poster."
c586b7a2fd575b13,"Shut up you asswipe, we don't care. I'll decapitate your mother and shit down her(his?) neck. Go back to Jewland you fuck. 

http://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawkinghttp://en.wikipedia.org/wiki/The_Real_Stephen_Hawking

http://en.wikipedia.org/wiki/The_Real_Stephen_Hawking",1,1,1,1,1,1,"Ferme ta grande gueule, espèce de merdeux, on s'en fout. Je vais décapiter ta mère et chier dans son cou. Retourne à Jewland, espèce de fdp."
d3eb9800fc3bb18e,"dagammit woman! I'm year of the boar too!

come on now!

get down wid yo bad self!!",1,0,0,0,0,0,"Nom de Dieu, femme ! Je suis aussi née l'année du cochon !

Allez maintenant !

Fais-la avec ton mauvais côté !!"
2d2688c448344dff,"Yep, just keep talking.  Go to hell.",1,0,1,0,1,0,"Ouais, continue à parler. Va te faire foutre."
2c92cc6536962c79,"Stop harassing me! I hope that you get blocked! 

Stop harassing me! I hope that you get blocked!",1,0,0,0,0,0,"Arrête de me harceler ! J'espère que tu es bloqué ! 

Arrête de me harceler ! J'espère que tu es bloqué !"
afe3305d737023ee,"I Hope You Get Hit By A Truck

You filthy piece of worthless crap, just go kill your self human slime.",1,1,1,1,1,0,"J'espère que tu te feras écraser par un camion. 

Espèce de déchet infâme, fiche-toi en l'air, limace humaine."
6b9fdc72e679a158,I will fuck the whole wikipedia!!!,1,0,1,0,0,0,Je vais niquer toute la Wikipédia !!!
91604f361ffad491,"Cunt 

You're a fucking cunt, and you're obviously jewish like all the rest.",1,0,1,0,1,1,"Salope 

Tu es une putain de salope, et tu es clairement juif comme tous les autres."
57e27692fd769682,LICK YOUR OWN BALLS WHILE SUCKING YOUR ARSE,1,0,1,0,1,0,Lèche tes propres couilles en te suçant le cul.
e4015740a61e33b2,"Its a good compromise, but the rule that forces us to use the most common name does not give us that option.",0,0,0,0,0,0,"C'est un bon compromis, mais la règle qui nous force à utiliser le nom le plus courant ne nous donne pas cette option."
9dd29a3d27d96473,"Fighting freedom-hating wikiterrorist/admins is never a waste of time. How is that IP blocking working for you, nazi?",1,0,0,0,1,1,"Lutter contre des wikiterroristes/admins qui haïssent la liberté n'est jamais une perte de temps. Alors, ça se passe comment le blocage d'IP pour toi, nazi ?"
a2c5ce2805e420b2,You and Jack greenmaven are MotherFuckers,1,1,1,0,1,0,Vous et Jack greenmaven êtes des enfoirés.
